no_neighs,no_nodes,malicious_stake,adversary_offset,proposer_vote_boost,tau_block,tau_attestation,mainchain_rate,branch_ratio,blocktree_entropy,attack_probability,attackable_slots_count,successful_reorgs,failed_reorgs,malicious_blocks_proposal_percent,malicious_blocks_finality_percent,malicious_finality_probability,delayed_block_influence
4,128,0.1,8,0.0,0.9000000000000001,656.1,1.0,0.0,0.12974069471942834,0.058823529411764705,2,0,2,0.08571428571428572,0.08571428571428572,1.0,0
4,128,0.1,8,0.0,2.7,0.1,0.9428571428571428,0.06060606060606061,0.5062608421468742,0.058823529411764705,2,0,2,0.05714285714285714,0.05714285714285714,1.0,0
4,128,0.1,8,0.0,2.7,0.30000000000000004,1.0,0.0,0.12974069471942834,0.058823529411764705,2,0,2,0.05714285714285714,0.05714285714285714,1.0,0
4,128,0.1,8,0.0,2.7,0.9000000000000001,0.9428571428571428,0.06060606060606061,0.5062608421468742,0.058823529411764705,2,0,2,0.05714285714285714,0.05714285714285714,1.0,0
4,128,0.1,8,0.0,2.7,2.7,0.9142857142857143,0.09375,0.6369840444782822,0.08823529411764706,3,1,2,0.11428571428571428,0.08571428571428572,0.75,2
4,128,0.1,8,0.0,2.7,8.100000000000001,1.0,0.0,0.12974069471942834,0.029411764705882353,1,1,0,0.05714285714285714,0.05714285714285714,1.0,0
4,128,0.1,8,0.0,2.7,24.300000000000004,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.11764705882352941,4,1,3,0.17142857142857143,0.17142857142857143,1.0,0
4,128,0.1,8,0.0,2.7,72.9,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.11764705882352941,4,0,4,0.14285714285714285,0.14285714285714285,1.0,0
4,128,0.1,8,0.0,2.7,218.70000000000002,1.0,0.0,0.12974069471942834,0.029411764705882353,1,0,1,0.05714285714285714,0.05714285714285714,1.0,0
4,128,0.1,8,0.0,2.7,656.1,0.9428571428571428,0.06060606060606061,0.5062608421468742,0.08823529411764706,3,0,3,0.08571428571428572,0.08571428571428572,1.0,0
4,128,0.1,8,0.0,8.100000000000001,0.1,0.6,0.6666666666666666,1.1536050941358038,0.058823529411764705,2,2,0,0.08571428571428572,0.08571428571428572,1.0,2
4,128,0.1,8,0.0,8.100000000000001,0.30000000000000004,0.6285714285714286,0.5909090909090909,1.1811002954487944,0.08823529411764706,3,1,2,0.11428571428571428,0.08571428571428572,0.75,2
4,128,0.1,8,0.0,8.100000000000001,0.9000000000000001,0.6285714285714286,0.5909090909090909,1.0717287302022056,0.029411764705882353,1,0,1,0.02857142857142857,0.0,0.0,1
4,128,0.1,8,0.0,8.100000000000001,2.7,0.5714285714285714,0.75,1.1874875262577909,0.058823529411764705,2,1,1,0.05714285714285714,0.05714285714285714,1.0,1
4,128,0.1,8,0.0,8.100000000000001,8.100000000000001,0.6,0.6666666666666666,1.1536050941358038,0.0,0,0,0,0.05714285714285714,0.02857142857142857,0.5,0
4,128,0.1,8,0.0,8.100000000000001,24.300000000000004,0.6,0.6666666666666666,1.1536050941358038,0.08823529411764706,3,2,1,0.08571428571428572,0.05714285714285714,0.6666666666666666,3
4,128,0.1,8,0.0,8.100000000000001,72.9,0.5714285714285714,0.75,1.1874875262577909,0.029411764705882353,1,0,1,0.05714285714285714,0.02857142857142857,0.5,0
4,128,0.1,8,0.0,8.100000000000001,218.70000000000002,0.5142857142857142,0.7777777777777778,1.1536050941358038,0.11764705882352941,4,0,4,0.11428571428571428,0.0,0.0,4
4,128,0.1,8,0.0,8.100000000000001,656.1,0.6571428571428571,0.43478260869565216,1.0882194459083807,0.17647058823529413,6,1,5,0.17142857142857143,0.08571428571428572,0.5,4
4,128,0.1,8,0.0,24.300000000000004,0.1,0.3142857142857143,2.0,1.163063204372439,0.029411764705882353,1,1,0,0.08571428571428572,0.02857142857142857,0.3333333333333333,1
4,128,0.1,8,0.0,24.300000000000004,0.30000000000000004,0.34285714285714286,1.8333333333333333,1.0838463837370167,0.08823529411764706,3,3,0,0.14285714285714285,0.05714285714285714,0.4,3
4,128,0.1,8,0.0,24.300000000000004,0.9000000000000001,0.3142857142857143,2.0,1.163063204372439,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.1,8,0.0,24.300000000000004,2.7,0.2857142857142857,2.1,1.1727717207607473,0.11764705882352941,4,2,2,0.11428571428571428,0.05714285714285714,0.5,4
4,128,0.1,8,0.0,24.300000000000004,8.100000000000001,0.2857142857142857,1.9,1.2707729515611013,0.08823529411764706,3,0,3,0.11428571428571428,0.02857142857142857,0.25,2
4,128,0.1,8,0.0,24.300000000000004,24.300000000000004,0.3142857142857143,1.8181818181818181,1.2559313979476432,0.08823529411764706,3,2,1,0.14285714285714285,0.08571428571428572,0.6,3
4,128,0.1,8,0.0,24.300000000000004,72.9,0.2857142857142857,1.4,1.2694837642395713,0.029411764705882353,1,0,1,0.05714285714285714,0.0,0.0,1
4,128,0.1,8,0.0,24.300000000000004,218.70000000000002,0.2857142857142857,1.4,1.3215527919684098,0.058823529411764705,2,2,0,0.08571428571428572,0.0,0.0,2
4,128,0.1,8,0.0,24.300000000000004,656.1,0.2857142857142857,1.6,1.3013614144273156,0.0,0,0,0,0.05714285714285714,0.02857142857142857,0.5,0
4,128,0.1,8,0.0,72.9,0.1,0.17142857142857143,3.8333333333333335,1.026231341950113,0.029411764705882353,1,1,0,0.02857142857142857,0.02857142857142857,1.0,1
4,128,0.1,8,0.0,72.9,0.30000000000000004,0.22857142857142856,3.375,0.8499760430315394,0.08823529411764706,3,3,0,0.08571428571428572,0.05714285714285714,0.6666666666666666,3
4,128,0.1,8,0.0,72.9,0.9000000000000001,0.2,3.0,1.1857439114671071,0.058823529411764705,2,2,0,0.05714285714285714,0.05714285714285714,1.0,2
4,128,0.1,8,0.0,72.9,2.7,0.14285714285714285,5.0,0.8790701583682392,0.08823529411764706,3,2,1,0.08571428571428572,0.0,0.0,3
4,128,0.1,8,0.0,72.9,8.100000000000001,0.17142857142857143,4.166666666666667,0.8245118010858268,0.08823529411764706,3,3,0,0.08571428571428572,0.0,0.0,3
4,128,0.1,8,0.0,72.9,24.300000000000004,0.14285714285714285,3.8,1.026231341950113,0.058823529411764705,2,2,0,0.05714285714285714,0.0,0.0,2
4,128,0.1,8,0.0,72.9,72.9,0.2,2.4285714285714284,1.1414105174557414,0.14705882352941177,5,4,1,0.2,0.11428571428571428,0.5714285714285714,4
4,128,0.1,8,0.0,72.9,218.70000000000002,0.14285714285714285,4.0,0.9799710997485844,0.14705882352941177,5,5,0,0.2,0.02857142857142857,0.14285714285714285,4
4,128,0.1,8,0.0,72.9,656.1,0.2,2.5714285714285716,1.1780131513371401,0.058823529411764705,2,2,0,0.05714285714285714,0.0,0.0,1
4,128,0.1,8,0.0,218.70000000000002,0.1,0.14285714285714285,4.0,0.9869291194397598,0.058823529411764705,2,2,0,0.05714285714285714,0.02857142857142857,0.5,2
4,128,0.1,8,0.0,218.70000000000002,0.30000000000000004,0.22857142857142856,2.625,1.0264815834323446,0.14705882352941177,5,5,0,0.14285714285714285,0.14285714285714285,1.0,5
4,128,0.1,8,0.0,218.70000000000002,0.9000000000000001,0.11428571428571428,4.75,0.9370057245134712,0.058823529411764705,2,2,0,0.05714285714285714,0.05714285714285714,1.0,2
4,128,0.1,8,0.0,218.70000000000002,2.7,0.08571428571428572,7.333333333333333,0.9008102254382885,0.08823529411764706,3,3,0,0.11428571428571428,0.0,0.0,2
4,128,0.1,8,0.0,218.70000000000002,8.100000000000001,0.14285714285714285,5.2,0.8544116950152295,0.11764705882352941,4,4,0,0.11428571428571428,0.08571428571428572,0.75,3
4,128,0.1,8,0.0,218.70000000000002,24.300000000000004,0.22857142857142856,3.0,0.9489922775730323,0.20588235294117646,7,7,0,0.2,0.2,1.0,6
4,128,0.1,8,0.0,218.70000000000002,72.9,0.05714285714285714,9.0,0.9370057245134713,0.0,0,0,0,0.02857142857142857,0.0,0.0,0
4,128,0.1,8,0.0,218.70000000000002,218.70000000000002,0.08571428571428572,5.666666666666667,1.0077980748885904,0.029411764705882353,1,1,0,0.05714285714285714,0.0,0.0,1
4,128,0.1,8,0.0,218.70000000000002,656.1,0.11428571428571428,4.5,1.0474064852063016,0.058823529411764705,2,2,0,0.08571428571428572,0.0,0.0,2
4,128,0.1,8,0.0,656.1,0.1,0.14285714285714285,5.0,0.7458657462909644,0.11764705882352941,4,4,0,0.11428571428571428,0.11428571428571428,1.0,4
4,128,0.1,8,0.0,656.1,0.30000000000000004,0.08571428571428572,8.0,0.7458657462909644,0.058823529411764705,2,2,0,0.05714285714285714,0.05714285714285714,1.0,2
4,128,0.1,8,0.0,656.1,0.9000000000000001,0.08571428571428572,9.333333333333334,0.6068693039440619,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.1,8,0.0,656.1,2.7,0.11428571428571428,6.0,0.7808501199138792,0.058823529411764705,2,2,0,0.05714285714285714,0.05714285714285714,1.0,2
4,128,0.1,8,0.0,656.1,8.100000000000001,0.17142857142857143,4.333333333333333,0.782925634509774,0.14705882352941177,5,5,0,0.17142857142857143,0.14285714285714285,0.8333333333333334,5
4,128,0.1,8,0.0,656.1,24.300000000000004,0.08571428571428572,8.0,0.7458657462909644,0.058823529411764705,2,2,0,0.05714285714285714,0.05714285714285714,1.0,2
4,128,0.1,8,0.0,656.1,72.9,0.08571428571428572,9.0,0.671136177614783,0.058823529411764705,2,2,0,0.05714285714285714,0.05714285714285714,1.0,2
4,128,0.1,8,0.0,656.1,218.70000000000002,0.14285714285714285,4.4,0.9008102254382885,0.058823529411764705,2,2,0,0.08571428571428572,0.05714285714285714,0.6666666666666666,2
4,128,0.1,8,0.0,656.1,656.1,0.14285714285714285,5.0,0.7458657462909644,0.08823529411764706,3,2,1,0.08571428571428572,0.08571428571428572,1.0,2
4,128,0.2,8,0.0,0.1,0.1,1.0,0.0,0.12974069471942834,0.3235294117647059,11,1,10,0.3142857142857143,0.3142857142857143,1.0,0
4,128,0.2,8,0.0,0.1,0.30000000000000004,1.0,0.0,0.12974069471942834,0.14705882352941177,5,0,5,0.14285714285714285,0.14285714285714285,1.0,0
4,128,0.2,8,0.0,0.1,0.9000000000000001,1.0,0.0,0.12974069471942834,0.14705882352941177,5,0,5,0.17142857142857143,0.17142857142857143,1.0,0
4,128,0.2,8,0.0,0.1,2.7,1.0,0.0,0.12974069471942834,0.14705882352941177,5,0,5,0.17142857142857143,0.17142857142857143,1.0,0
4,128,0.2,8,0.0,0.1,8.100000000000001,1.0,0.0,0.12974069471942834,0.17647058823529413,6,1,5,0.17142857142857143,0.17142857142857143,1.0,0
4,128,0.2,8,0.0,0.1,24.300000000000004,1.0,0.0,0.12974069471942834,0.17647058823529413,6,0,6,0.2,0.2,1.0,0
4,128,0.2,8,0.0,0.1,72.9,1.0,0.0,0.12974069471942834,0.29411764705882354,10,1,9,0.2857142857142857,0.2857142857142857,1.0,0
4,128,0.2,8,0.0,0.1,218.70000000000002,1.0,0.0,0.12974069471942834,0.17647058823529413,6,0,6,0.17142857142857143,0.17142857142857143,1.0,0
4,128,0.2,8,0.0,0.1,656.1,1.0,0.0,0.12974069471942834,0.20588235294117646,7,0,7,0.2,0.2,1.0,0
4,128,0.2,8,0.0,0.30000000000000004,0.1,1.0,0.0,0.12974069471942834,0.2647058823529412,9,0,9,0.2571428571428571,0.2571428571428571,1.0,0
4,128,0.2,8,0.0,0.30000000000000004,0.30000000000000004,1.0,0.0,0.12974069471942834,0.23529411764705882,8,1,7,0.2571428571428571,0.2571428571428571,1.0,0
4,128,0.2,8,0.0,0.30000000000000004,0.9000000000000001,1.0,0.0,0.12974069471942834,0.29411764705882354,10,0,10,0.2857142857142857,0.2857142857142857,1.0,0
4,128,0.2,8,0.0,0.30000000000000004,2.7,1.0,0.0,0.12974069471942834,0.23529411764705882,8,1,7,0.22857142857142856,0.22857142857142856,1.0,0
4,128,0.2,8,0.0,0.30000000000000004,8.100000000000001,1.0,0.0,0.12974069471942834,0.29411764705882354,10,0,10,0.2857142857142857,0.2857142857142857,1.0,0
4,128,0.2,8,0.0,0.30000000000000004,24.300000000000004,1.0,0.0,0.12974069471942834,0.2647058823529412,9,0,9,0.2571428571428571,0.2571428571428571,1.0,0
4,128,0.2,8,0.0,0.30000000000000004,72.9,1.0,0.0,0.12974069471942834,0.29411764705882354,10,1,9,0.2857142857142857,0.2857142857142857,1.0,0
4,128,0.2,8,0.0,0.30000000000000004,218.70000000000002,1.0,0.0,0.12974069471942834,0.11764705882352941,4,0,4,0.11428571428571428,0.11428571428571428,1.0,0
4,128,0.2,8,0.0,0.30000000000000004,656.1,1.0,0.0,0.12974069471942834,0.20588235294117646,7,0,7,0.2,0.2,1.0,0
4,128,0.2,8,0.0,0.9000000000000001,0.1,1.0,0.0,0.12974069471942834,0.20588235294117646,7,0,7,0.2,0.2,1.0,0
4,128,0.2,8,0.0,0.9000000000000001,0.30000000000000004,1.0,0.0,0.12974069471942834,0.17647058823529413,6,1,5,0.17142857142857143,0.17142857142857143,1.0,0
4,128,0.2,8,0.0,0.9000000000000001,0.9000000000000001,1.0,0.0,0.12974069471942834,0.20588235294117646,7,0,7,0.2,0.2,1.0,0
4,128,0.2,8,0.0,0.9000000000000001,2.7,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.23529411764705882,8,2,6,0.22857142857142856,0.22857142857142856,1.0,1
4,128,0.2,8,0.0,0.9000000000000001,8.100000000000001,1.0,0.0,0.12974069471942834,0.20588235294117646,7,0,7,0.2,0.2,1.0,0
4,128,0.2,8,0.0,0.9000000000000001,24.300000000000004,1.0,0.0,0.12974069471942834,0.29411764705882354,10,0,10,0.2857142857142857,0.2857142857142857,1.0,0
4,128,0.2,8,0.0,0.9000000000000001,72.9,1.0,0.0,0.12974069471942834,0.14705882352941177,5,0,5,0.14285714285714285,0.14285714285714285,1.0,0
4,128,0.2,8,0.0,0.9000000000000001,218.70000000000002,1.0,0.0,0.12974069471942834,0.11764705882352941,4,0,4,0.11428571428571428,0.11428571428571428,1.0,0
4,128,0.2,8,0.0,0.9000000000000001,656.1,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.17647058823529413,6,1,5,0.2,0.2,1.0,1
4,128,0.2,8,0.0,2.7,0.1,1.0,0.0,0.12974069471942834,0.17647058823529413,6,0,6,0.17142857142857143,0.17142857142857143,1.0,0
4,128,0.2,8,0.0,2.7,0.30000000000000004,1.0,0.0,0.12974069471942834,0.11764705882352941,4,0,4,0.11428571428571428,0.11428571428571428,1.0,0
4,128,0.2,8,0.0,2.7,0.9000000000000001,1.0,0.0,0.12974069471942834,0.3235294117647059,11,0,11,0.3142857142857143,0.3142857142857143,1.0,0
4,128,0.2,8,0.0,2.7,2.7,0.8285714285714286,0.20689655172413793,0.9160662948426003,0.2647058823529412,9,3,6,0.2571428571428571,0.22857142857142856,0.8888888888888888,3
4,128,0.2,8,0.0,2.7,8.100000000000001,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.11764705882352941,4,1,3,0.11428571428571428,0.11428571428571428,1.0,1
4,128,0.2,8,0.0,2.7,24.300000000000004,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.20588235294117646,7,1,6,0.2,0.2,1.0,0
4,128,0.2,8,0.0,2.7,72.9,0.8857142857142857,0.12903225806451613,0.7466944330548823,0.23529411764705882,8,3,5,0.22857142857142856,0.2,0.875,4
4,128,0.2,8,0.0,2.7,218.70000000000002,1.0,0.0,0.12974069471942834,0.11764705882352941,4,0,4,0.11428571428571428,0.11428571428571428,1.0,0
4,128,0.2,8,0.0,2.7,656.1,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.058823529411764705,2,0,2,0.05714285714285714,0.05714285714285714,1.0,0
4,128,0.2,8,0.0,8.100000000000001,0.1,0.6285714285714286,0.5909090909090909,1.1811002954487944,0.2647058823529412,9,3,6,0.2571428571428571,0.22857142857142856,0.8888888888888888,4
4,128,0.2,8,0.0,8.100000000000001,0.30000000000000004,0.6285714285714286,0.5909090909090909,1.0717287302022056,0.17647058823529413,6,1,5,0.17142857142857143,0.11428571428571428,0.6666666666666666,3
4,128,0.2,8,0.0,8.100000000000001,0.9000000000000001,0.6,0.6190476190476191,1.1811002954487944,0.20588235294117646,7,2,5,0.22857142857142856,0.14285714285714285,0.625,4
4,128,0.2,8,0.0,8.100000000000001,2.7,0.6571428571428571,0.5217391304347826,1.1911469021259133,0.11764705882352941,4,1,3,0.14285714285714285,0.11428571428571428,0.8,2
4,128,0.2,8,0.0,8.100000000000001,8.100000000000001,0.6571428571428571,0.5217391304347826,1.1911469021259133,0.058823529411764705,2,2,0,0.05714285714285714,0.05714285714285714,1.0,2
4,128,0.2,8,0.0,8.100000000000001,24.300000000000004,0.4857142857142857,0.7058823529411765,1.2357752575175691,0.17647058823529413,6,3,3,0.17142857142857143,0.08571428571428572,0.5,4
4,128,0.2,8,0.0,8.100000000000001,72.9,0.5428571428571428,0.7368421052631579,1.2602868211464953,0.14705882352941177,5,4,1,0.14285714285714285,0.08571428571428572,0.6,5
4,128,0.2,8,0.0,8.100000000000001,218.70000000000002,0.5142857142857142,0.5555555555555556,1.1874875262577909,0.20588235294117646,7,3,4,0.2,0.11428571428571428,0.5714285714285714,3
4,128,0.2,8,0.0,8.100000000000001,656.1,0.42857142857142855,0.6666666666666666,1.0882194459083807,0.20588235294117646,7,4,3,0.2,0.0,0.0,4
4,128,0.2,8,0.0,24.300000000000004,0.1,0.3142857142857143,1.8181818181818181,1.0123603232315612,0.058823529411764705,2,2,0,0.05714285714285714,0.05714285714285714,1.0,2
4,128,0.2,8,0.0,24.300000000000004,0.30000000000000004,0.4,1.2857142857142858,1.2860846840944016,0.14705882352941177,5,4,1,0.17142857142857143,0.11428571428571428,0.6666666666666666,3
4,128,0.2,8,0.0,24.300000000000004,0.9000000000000001,0.37142857142857144,1.6153846153846154,1.2409814509829418,0.3235294117647059,11,9,2,0.3142857142857143,0.2571428571428571,0.8181818181818182,7
4,128,0.2,8,0.0,24.300000000000004,2.7,0.34285714285714286,1.75,1.2260315040182406,0.2647058823529412,9,9,0,0.2571428571428571,0.2,0.7777777777777778,8
4,128,0.2,8,0.0,24.300000000000004,8.100000000000001,0.4,1.0714285714285714,1.3147329121813693,0.23529411764705882,8,4,4,0.22857142857142856,0.17142857142857143,0.75,5
4,128,0.2,8,0.0,24.300000000000004,24.300000000000004,0.37142857142857144,1.2307692307692308,1.224633923345467,0.23529411764705882,8,5,3,0.22857142857142856,0.14285714285714285,0.625,7
4,128,0.2,8,0.0,24.300000000000004,72.9,0.2857142857142857,1.4,1.3409698247450268,0.14705882352941177,5,4,1,0.14285714285714285,0.11428571428571428,0.8,5
4,128,0.2,8,0.0,24.300000000000004,218.70000000000002,0.3142857142857143,1.3636363636363635,1.322006441015544,0.14705882352941177,5,3,2,0.14285714285714285,0.02857142857142857,0.2,4
4,128,0.2,8,0.0,24.300000000000004,656.1,0.3142857142857143,2.090909090909091,1.0124162695566874,0.029411764705882353,1,1,0,0.02857142857142857,0.0,0.0,1
4,128,0.2,8,0.0,72.9,0.1,0.22857142857142856,2.5,1.1857439114671071,0.17647058823529413,6,6,0,0.17142857142857143,0.14285714285714285,0.8333333333333334,6
4,128,0.2,8,0.0,72.9,0.30000000000000004,0.2571428571428571,1.6666666666666667,1.163063204372439,0.17647058823529413,6,6,0,0.17142857142857143,0.11428571428571428,0.6666666666666666,5
4,128,0.2,8,0.0,72.9,0.9000000000000001,0.2857142857142857,1.9,1.1864230937005293,0.2647058823529412,9,6,3,0.2571428571428571,0.22857142857142856,0.8888888888888888,6
4,128,0.2,8,0.0,72.9,2.7,0.22857142857142856,2.375,1.1636339932546178,0.14705882352941177,5,4,1,0.14285714285714285,0.14285714285714285,1.0,4
4,128,0.2,8,0.0,72.9,8.100000000000001,0.17142857142857143,3.5,1.1085048470900263,0.08823529411764706,3,3,0,0.08571428571428572,0.0,0.0,2
4,128,0.2,8,0.0,72.9,24.300000000000004,0.22857142857142856,2.375,1.0539464898076139,0.20588235294117646,7,5,2,0.2571428571428571,0.17142857142857143,0.6666666666666666,6
4,128,0.2,8,0.0,72.9,72.9,0.2571428571428571,2.0,1.2026716146901502,0.23529411764705882,8,6,2,0.22857142857142856,0.17142857142857143,0.75,5
4,128,0.2,8,0.0,72.9,218.70000000000002,0.2,2.4285714285714284,1.106583037156811,0.20588235294117646,7,5,2,0.2,0.11428571428571428,0.5714285714285714,6
4,128,0.2,8,0.0,72.9,656.1,0.3142857142857143,0.7272727272727273,1.2976686733798775,0.2647058823529412,9,5,4,0.2571428571428571,0.2571428571428571,1.0,5
4,128,0.2,8,0.0,218.70000000000002,0.1,0.3142857142857143,1.9090909090909092,1.0647914197251365,0.29411764705882354,10,8,2,0.2857142857142857,0.2857142857142857,1.0,8
4,128,0.2,8,0.0,218.70000000000002,0.30000000000000004,0.22857142857142856,2.875,1.0185005818201462,0.20588235294117646,7,6,1,0.2,0.2,1.0,6
4,128,0.2,8,0.0,218.70000000000002,0.9000000000000001,0.37142857142857144,1.6923076923076923,1.093554900125325,0.35294117647058826,12,7,5,0.37142857142857144,0.34285714285714286,0.9230769230769231,6
4,128,0.2,8,0.0,218.70000000000002,2.7,0.22857142857142856,2.875,0.9370057245134712,0.23529411764705882,8,7,1,0.22857142857142856,0.2,0.875,8
4,128,0.2,8,0.0,218.70000000000002,8.100000000000001,0.2571428571428571,2.6666666666666665,1.026231341950113,0.23529411764705882,8,7,1,0.22857142857142856,0.22857142857142856,1.0,7
4,128,0.2,8,0.0,218.70000000000002,24.300000000000004,0.11428571428571428,5.5,0.9093838672553212,0.058823529411764705,2,2,0,0.05714285714285714,0.0,0.0,2
4,128,0.2,8,0.0,218.70000000000002,72.9,0.22857142857142856,2.375,1.1481132574077375,0.20588235294117646,7,7,0,0.2,0.2,1.0,7
4,128,0.2,8,0.0,218.70000000000002,218.70000000000002,0.22857142857142856,2.25,1.059243866709133,0.20588235294117646,7,7,0,0.2,0.2,1.0,6
4,128,0.2,8,0.0,218.70000000000002,656.1,0.14285714285714285,3.8,0.9473207091220486,0.11764705882352941,4,4,0,0.11428571428571428,0.05714285714285714,0.5,4
4,128,0.2,8,0.0,656.1,0.1,0.2,3.4285714285714284,0.8669690139153505,0.17647058823529413,6,5,1,0.2,0.17142857142857143,0.8571428571428571,4
4,128,0.2,8,0.0,656.1,0.30000000000000004,0.2,3.5714285714285716,0.6597468522894931,0.17647058823529413,6,4,2,0.17142857142857143,0.17142857142857143,1.0,4
4,128,0.2,8,0.0,656.1,0.9000000000000001,0.14285714285714285,5.2,0.7433172241920629,0.11764705882352941,4,4,0,0.14285714285714285,0.11428571428571428,0.8,3
4,128,0.2,8,0.0,656.1,2.7,0.22857142857142856,3.0,0.9093838672553212,0.20588235294117646,7,4,3,0.2,0.2,1.0,4
4,128,0.2,8,0.0,656.1,8.100000000000001,0.17142857142857143,4.333333333333333,0.8148032846975184,0.11764705882352941,4,4,0,0.14285714285714285,0.11428571428571428,0.8,4
4,128,0.2,8,0.0,656.1,24.300000000000004,0.08571428571428572,9.333333333333334,0.6068693039440619,0.058823529411764705,2,2,0,0.08571428571428572,0.02857142857142857,0.3333333333333333,1
4,128,0.2,8,0.0,656.1,72.9,0.22857142857142856,2.75,0.925412742466172,0.20588235294117646,7,6,1,0.2,0.2,1.0,6
4,128,0.2,8,0.0,656.1,218.70000000000002,0.2571428571428571,2.5555555555555554,0.9320645743499893,0.23529411764705882,8,7,1,0.22857142857142856,0.22857142857142856,1.0,7
4,128,0.2,8,0.0,656.1,656.1,0.2857142857142857,1.8,1.106402772253412,0.2647058823529412,9,6,3,0.2571428571428571,0.2571428571428571,1.0,6
4,128,0.0,8,0.0,0.1,0.1,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,0.1,0.30000000000000004,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,0.1,0.9000000000000001,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,0.1,2.7,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,0.1,8.100000000000001,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,0.1,24.300000000000004,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,0.1,72.9,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,0.1,218.70000000000002,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,0.1,656.1,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,0.30000000000000004,0.1,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,0.30000000000000004,0.30000000000000004,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,0.30000000000000004,0.9000000000000001,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,0.30000000000000004,2.7,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,0.30000000000000004,8.100000000000001,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,0.30000000000000004,24.300000000000004,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,0.30000000000000004,72.9,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,0.30000000000000004,218.70000000000002,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,0.30000000000000004,656.1,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,0.9000000000000001,0.1,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,0.9000000000000001,0.30000000000000004,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,0.9000000000000001,0.9000000000000001,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,0.9000000000000001,2.7,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,0.9000000000000001,8.100000000000001,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,0.9000000000000001,24.300000000000004,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,0.9000000000000001,72.9,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,0.9000000000000001,218.70000000000002,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,0.9000000000000001,656.1,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,2.7,0.1,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,2.7,0.30000000000000004,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,8,0.0,2.7,0.9000000000000001,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.0,0,0,0,0.0,0.0,0.0,0
