no_neighs,no_nodes,malicious_stake,adversary_offset,proposer_vote_boost,tau_block,tau_attestation,mainchain_rate,branch_ratio,blocktree_entropy,attack_probability,attackable_slots_count,successful_reorgs,failed_reorgs,malicious_blocks_proposal_percent,malicious_blocks_finality_percent,malicious_finality_probability,delayed_block_influence
4,128,0.0,9,0.0,0.9000000000000001,24.300000000000004,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,0.9000000000000001,72.9,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,0.9000000000000001,218.70000000000002,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,0.9000000000000001,656.1,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,2.7,0.1,0.9428571428571428,0.06060606060606061,0.5062608421468742,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,2.7,0.30000000000000004,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,2.7,0.9000000000000001,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,2.7,2.7,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,2.7,8.100000000000001,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,2.7,24.300000000000004,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,2.7,72.9,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,2.7,218.70000000000002,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,2.7,656.1,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,8.100000000000001,0.1,0.5428571428571428,0.7894736842105263,1.2395295283107282,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,8.100000000000001,0.30000000000000004,0.5428571428571428,0.8421052631578947,1.1292058200033814,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,8.100000000000001,0.9000000000000001,0.6,0.6666666666666666,1.0319734201604107,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,8.100000000000001,2.7,0.8,0.25,0.9790180944063938,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,8.100000000000001,8.100000000000001,0.6,0.5714285714285714,1.1911469021259133,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,8.100000000000001,24.300000000000004,0.6285714285714286,0.5909090909090909,1.0717287302022056,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,8.100000000000001,72.9,0.6571428571428571,0.5217391304347826,1.0928031365066584,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,8.100000000000001,218.70000000000002,0.5142857142857142,0.8888888888888888,1.1292058200033814,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,8.100000000000001,656.1,0.6571428571428571,0.4782608695652174,1.185683986047072,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,24.300000000000004,0.1,0.34285714285714286,1.75,1.154545443512785,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,24.300000000000004,0.30000000000000004,0.3142857142857143,2.1818181818181817,1.0431590451731558,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,24.300000000000004,0.9000000000000001,0.2857142857142857,2.3,1.05400243613274,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,24.300000000000004,2.7,0.37142857142857144,1.5384615384615385,1.15111903384405,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,24.300000000000004,8.100000000000001,0.22857142857142856,1.625,1.2065060778903804,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,24.300000000000004,24.300000000000004,0.3142857142857143,1.5454545454545454,1.2671792246130171,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,24.300000000000004,72.9,0.2,1.1428571428571428,1.2436698307544312,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,24.300000000000004,218.70000000000002,0.2857142857142857,1.7,1.296714063712001,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,24.300000000000004,656.1,0.2571428571428571,1.0,1.3009899589591893,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,72.9,0.1,0.17142857142857143,3.6666666666666665,1.018500581820146,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,72.9,0.30000000000000004,0.14285714285714285,4.2,1.0012725981841921,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,72.9,0.9000000000000001,0.14285714285714285,4.4,0.9747856154973178,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,72.9,2.7,0.14285714285714285,3.4,1.0974977566767987,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,72.9,8.100000000000001,0.14285714285714285,4.4,1.026231341950113,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,72.9,24.300000000000004,0.17142857142857143,3.8333333333333335,0.9616641878664809,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,72.9,72.9,0.11428571428571428,3.5,1.1384606873445553,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,72.9,218.70000000000002,0.17142857142857143,2.8333333333333335,1.171473146735828,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,72.9,656.1,0.14285714285714285,2.6,1.0839023300621429,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,218.70000000000002,0.1,0.11428571428571428,5.5,0.7558092754314156,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,218.70000000000002,0.30000000000000004,0.11428571428571428,4.75,0.9489922775730323,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,218.70000000000002,0.9000000000000001,0.08571428571428572,8.333333333333334,0.6860861245794843,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,218.70000000000002,2.7,0.11428571428571428,6.5,0.7954176857491269,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,218.70000000000002,8.100000000000001,0.08571428571428572,7.333333333333333,0.9008102254382885,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,218.70000000000002,24.300000000000004,0.08571428571428572,6.666666666666667,0.986622931632402,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,218.70000000000002,72.9,0.08571428571428572,7.0,0.9489922775730323,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,218.70000000000002,218.70000000000002,0.08571428571428572,5.666666666666667,0.9897355624620192,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,218.70000000000002,656.1,0.08571428571428572,7.0,0.8677977006792684,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,656.1,0.1,0.08571428571428572,8.666666666666666,0.7056865701326933,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,656.1,0.30000000000000004,0.11428571428571428,6.0,0.7808501199138792,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,656.1,0.9000000000000001,0.08571428571428572,9.0,0.5824256871958696,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,656.1,2.7,0.08571428571428572,7.333333333333333,0.8273606035976393,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,656.1,8.100000000000001,0.05714285714285714,14.5,0.48160237879386447,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,656.1,24.300000000000004,0.08571428571428572,8.0,0.691150438125671,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,656.1,72.9,0.08571428571428572,10.0,0.4196497699167319,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,656.1,218.70000000000002,0.08571428571428572,7.666666666666667,0.7808501199138792,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,9,0.0,656.1,656.1,0.08571428571428572,9.0,0.6596647515729505,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,0.1,0.1,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,0.1,0.30000000000000004,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,0.1,0.9000000000000001,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,0.1,2.7,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,0.1,8.100000000000001,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,0.1,24.300000000000004,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,0.1,72.9,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,0.1,218.70000000000002,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,0.1,656.1,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,0.30000000000000004,0.1,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,0.30000000000000004,0.30000000000000004,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,0.30000000000000004,0.9000000000000001,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,0.30000000000000004,2.7,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,0.30000000000000004,8.100000000000001,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,0.30000000000000004,24.300000000000004,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,0.30000000000000004,72.9,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,0.30000000000000004,218.70000000000002,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,0.30000000000000004,656.1,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,0.9000000000000001,0.1,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,0.9000000000000001,0.30000000000000004,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,0.9000000000000001,0.9000000000000001,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,0.9000000000000001,2.7,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,0.9000000000000001,8.100000000000001,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,0.9000000000000001,24.300000000000004,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,0.9000000000000001,72.9,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,0.9000000000000001,218.70000000000002,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,0.9000000000000001,656.1,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,2.7,0.1,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,2.7,0.30000000000000004,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,2.7,0.9000000000000001,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,2.7,2.7,0.9142857142857143,0.09375,0.6369840444782822,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,2.7,8.100000000000001,0.9428571428571428,0.030303030303030304,0.3470668257548097,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,2.7,24.300000000000004,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,2.7,72.9,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,2.7,218.70000000000002,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,2.7,656.1,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,8.100000000000001,0.1,0.4857142857142857,1.0,1.1870032692860975,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,8.100000000000001,0.30000000000000004,0.5142857142857142,0.9444444444444444,1.1870032692860975,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,8.100000000000001,0.9000000000000001,0.6285714285714286,0.5909090909090909,1.1811002954487944,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,8.100000000000001,2.7,0.5714285714285714,0.75,1.1052637539177856,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,8.100000000000001,8.100000000000001,0.6,0.6666666666666666,1.221964328888494,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,8.100000000000001,24.300000000000004,0.6285714285714286,0.4090909090909091,1.0649968705807584,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,8.100000000000001,72.9,0.5428571428571428,0.7368421052631579,1.221964328888494,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,8.100000000000001,218.70000000000002,0.5142857142857142,0.7222222222222222,1.237234658583701,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,8.100000000000001,656.1,0.6857142857142857,0.4166666666666667,1.1658299657535875,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,24.300000000000004,0.1,0.3142857142857143,1.8181818181818181,1.184445337442188,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,24.300000000000004,0.30000000000000004,0.34285714285714286,1.5833333333333333,1.2461144882080915,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,24.300000000000004,0.9000000000000001,0.2857142857142857,2.4,0.9866229316324018,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,24.300000000000004,2.7,0.34285714285714286,1.25,1.2586197777191324,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,24.300000000000004,8.100000000000001,0.3142857142857143,1.7272727272727273,1.2498864665595553,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,24.300000000000004,24.300000000000004,0.34285714285714286,1.6666666666666667,1.2091038007951975,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,24.300000000000004,72.9,0.37142857142857144,1.2307692307692308,1.3446871481102125,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,24.300000000000004,218.70000000000002,0.2,2.142857142857143,1.2986918199703423,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,24.300000000000004,656.1,0.2571428571428571,1.7777777777777777,1.3151558912598864,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,72.9,0.1,0.14285714285714285,4.0,1.0185005818201462,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,72.9,0.30000000000000004,0.2,3.142857142857143,1.082767455490867,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,72.9,0.9000000000000001,0.14285714285714285,3.4,0.986622931632402,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,72.9,2.7,0.17142857142857143,3.3333333333333335,1.0282090982084546,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,72.9,8.100000000000001,0.11428571428571428,3.5,0.9897355624620192,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,72.9,24.300000000000004,0.14285714285714285,4.0,0.9336285156506519,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,72.9,72.9,0.17142857142857143,3.1666666666666665,1.1780131513371404,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,72.9,218.70000000000002,0.14285714285714285,2.8,1.1311855541846947,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,72.9,656.1,0.14285714285714285,4.0,1.0539464898076139,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,218.70000000000002,0.1,0.11428571428571428,5.5,0.8902714179603763,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,218.70000000000002,0.30000000000000004,0.11428571428571428,6.25,0.7458657462909644,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,218.70000000000002,0.9000000000000001,0.11428571428571428,5.0,0.9869291194397598,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,218.70000000000002,2.7,0.14285714285714285,4.2,0.986622931632402,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,218.70000000000002,8.100000000000001,0.08571428571428572,6.666666666666667,0.9869291194397598,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,218.70000000000002,24.300000000000004,0.11428571428571428,5.0,0.9869291194397598,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,218.70000000000002,72.9,0.11428571428571428,4.25,1.0974977566767987,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,218.70000000000002,218.70000000000002,0.11428571428571428,4.25,1.0894498830781463,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,218.70000000000002,656.1,0.11428571428571428,4.25,0.9877578062036776,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,656.1,0.1,0.05714285714285714,11.5,0.7808501199138792,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,656.1,0.30000000000000004,0.11428571428571428,6.5,0.7433172241920629,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,656.1,0.9000000000000001,0.08571428571428572,7.666666666666667,0.7182296941096664,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,656.1,2.7,0.05714285714285714,12.5,0.6915424017606948,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,656.1,8.100000000000001,0.08571428571428572,8.666666666666666,0.7056865701326933,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,656.1,24.300000000000004,0.11428571428571428,6.25,0.6597468522894931,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,656.1,72.9,0.08571428571428572,9.333333333333334,0.5353832434386065,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,656.1,218.70000000000002,0.08571428571428572,9.333333333333334,0.6068693039440619,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,10,0.0,656.1,656.1,0.08571428571428572,8.666666666666666,0.6315277672970718,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,0.1,0.1,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,0.1,0.30000000000000004,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,0.1,0.9000000000000001,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,0.1,2.7,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,0.1,8.100000000000001,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,0.1,24.300000000000004,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,0.1,72.9,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,0.1,218.70000000000002,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,0.1,656.1,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,0.30000000000000004,0.1,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,0.30000000000000004,0.30000000000000004,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,0.30000000000000004,0.9000000000000001,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,0.30000000000000004,2.7,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,0.30000000000000004,8.100000000000001,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,0.30000000000000004,24.300000000000004,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,0.30000000000000004,72.9,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,0.30000000000000004,218.70000000000002,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,0.30000000000000004,656.1,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,0.9000000000000001,0.1,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,0.9000000000000001,0.30000000000000004,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,0.9000000000000001,0.9000000000000001,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,0.9000000000000001,2.7,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,0.9000000000000001,8.100000000000001,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,0.9000000000000001,24.300000000000004,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,0.9000000000000001,72.9,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,0.9000000000000001,218.70000000000002,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,0.9000000000000001,656.1,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,2.7,0.1,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0
4,128,0.0,11,0.0,2.7,0.30000000000000004,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.0,0,0,0,0.0,0.0,0.0,0
